rule_id,status,review_action_bucket,review_category,triage_priority,likely_status,likely_correct_score,rule_object,constraint_scope,applies_to,operator,value,unit,condition,support_gaps,source_page,evidence_id,evidence_quote,rule_sentence
calgary_rcg_018,review_needed,retry_with_better_evidence,text_candidate_needs_consensus,medium,plausible,0.76,permitted_use,calgary_generic_graph_pack_188_page_0555_local_003_backyard_suite,Backyard Suite,permitted,,,In PART 6 - DIVISION 9: M-H2,pipeline5_text_candidate_requires_review,555,calgary_generic_graph_pack_188__page_0555__local_003,(a) Backyard Suite; 24P2014,Backyard Suite: permitted use for calgary generic graph pack 188 page 0555 local 003 backyard suite is permitted when In PART 6 - DIVISION 9: M-H2.
calgary_rcg_019,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.564,permitted_use,secondary_suite_permitted,Secondary Suite,permitted,,,In PART 6 - DIVISION 10: M-H3,pipeline5_text_candidate_requires_review; operator_not_supported,560,calgary_generic_graph_pack_191__page_0560__local_002,(d.1) Secondary Suite; 4P2012,Secondary Suite: permitted use for secondary suite permitted is permitted when In PART 6 - DIVISION 10: M-H3.
calgary_rcg_020,review_needed,retry_with_better_evidence,text_candidate_needs_consensus,medium,plausible,0.747,permitted_use,m_h3_backyard_suite_permitted,Backyard Suite,permitted,,,PART 6 - DIVISION 10: M-H3,pipeline5_text_candidate_requires_review,561,calgary_generic_graph_pack_194__page_0561__local_003,(a) Backyard Suite; 24P2014,Backyard Suite: permitted use for m h3 backyard suite permitted is permitted when PART 6 - DIVISION 10: M-H3.
calgary_rcg_022,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.537,permitted_use,part_11_division_1_backyard_suite,Backyard Suite,permitted,,,PART 11 - DIVISION 1: GENERAL RULES,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; operator_not_supported,826,calgary_generic_graph_pack_214__page_0826__local_002,(b) Backyard Suite; (d) Secondary Suite;,Backyard Suite: permitted use for part 11 division 1 backyard suite is permitted when PART 11 - DIVISION 1: GENERAL RULES.
calgary_rcg_023,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.537,permitted_use,part_11_division_1_secondary_suite,Secondary Suite,permitted,,,PART 11 - DIVISION 1: GENERAL RULES,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; operator_not_supported,826,calgary_generic_graph_pack_214__page_0826__local_002,(b) Backyard Suite; (d) Secondary Suite;,Secondary Suite: permitted use for part 11 division 1 secondary suite is permitted when PART 11 - DIVISION 1: GENERAL RULES.
calgary_rcg_024,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.546,permitted_use,cc_mhx_backyard_suite_permitted,Backyard Suite,permitted,,,In CC-MHX District,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; operator_not_supported,834,calgary_generic_graph_pack_220__page_0834__local_003,(a) Backyard Suite; 24P2014 (b) Secondary Suite; 24P2014,Backyard Suite: permitted use for cc mhx backyard suite permitted is permitted when In CC-MHX District.
calgary_rcg_025,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.546,permitted_use,cc_mhx_secondary_suite_permitted,Secondary Suite,permitted,,,In CC-MHX District,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; operator_not_supported,834,calgary_generic_graph_pack_220__page_0834__local_003,(a) Backyard Suite; 24P2014 (b) Secondary Suite; 24P2014,Secondary Suite: permitted use for cc mhx secondary suite permitted is permitted when In CC-MHX District.
calgary_rcg_026,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.578,permitted_use,calgary_generic_graph_pack_230__page_1037__local_002_secondary_suite,Secondary Suite,permitted,,,PART 15 - DIVISION 1: HOUSING - GO,pipeline5_text_candidate_requires_review; operator_not_supported,1037,calgary_generic_graph_pack_230__page_1037__local_002,(g) Secondary Suite;,Secondary Suite: permitted use for calgary generic graph pack 230  page 1037  local 002 secondary suite is permitted when PART 15 - DIVISION 1: HOUSING - GO.
calgary_rcg_027,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,residential_group_assisted_living,Assisted Living,permitted,,,Classified under Residential Group,pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Assisted Living: permitted use for residential group assisted living is permitted when Classified under Residential Group.
calgary_rcg_028,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,residential_group_backyard_suite,Backyard Suite,permitted,,,Classified under Residential Group,pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Backyard Suite: permitted use for residential group backyard suite is permitted when Classified under Residential Group.
calgary_rcg_029,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,residential_group_contextual_semi_detached_dwelling,Contextual Semi-detached Dwelling,permitted,,,Classified under Residential Group,pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Contextual Semi-detached Dwelling: permitted use for residential group contextual semi detached dwelling is permitted when Classified under Residential Group.
calgary_rcg_030,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,residential_group_contextual_single_detached_dwelling,Contextual Single Detached Dwelling,permitted,,,Classified under Residential Group,pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Contextual Single Detached Dwelling: permitted use for residential group contextual single detached dwelling is permitted when Classified under Residential Group.
calgary_rcg_031,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,residential_group_cottage_housing_cluster,Cottage Housing Cluster,permitted,,,Classified under Residential Group,pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Cottage Housing Cluster: permitted use for residential group cottage housing cluster is permitted when Classified under Residential Group.
calgary_rcg_032,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,residential_group_duplex_dwelling,Duplex Dwelling,permitted,,,Classified under Residential Group,pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Duplex Dwelling: permitted use for residential group duplex dwelling is permitted when Classified under Residential Group.
calgary_rcg_033,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.403,permitted_use,residential_group_dwelling_unit,Dwelling Unit,permitted,,,Classified under Residential Group,pipeline5_text_candidate_requires_review; applies_to_not_supported; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Dwelling Unit: permitted use for residential group dwelling unit is permitted when Classified under Residential Group.
calgary_rcg_034,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,residential_group_hotel,Hotel,permitted,,,Classified under Residential Group,pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Hotel: permitted use for residential group hotel is permitted when Classified under Residential Group.
calgary_rcg_035,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,residential_group_live_work_unit,Live Work Unit,permitted,,,Classified under Residential Group,pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Live Work Unit: permitted use for residential group live work unit is permitted when Classified under Residential Group.
calgary_rcg_036,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,residential_group_manufactured_home,Manufactured Home,permitted,,,Classified under Residential Group,pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Manufactured Home: permitted use for residential group manufactured home is permitted when Classified under Residential Group.
calgary_rcg_037,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,residential_group_manufactured_home_park,Manufactured Home Park,permitted,,,Classified under Residential Group,pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Manufactured Home Park: permitted use for residential group manufactured home park is permitted when Classified under Residential Group.
calgary_rcg_038,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,signs_group_community_entrance_feature,Community Entrance Feature,permitted,,,Classified under Signs Group,pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Community Entrance Feature: permitted use for signs group community entrance feature is permitted when Classified under Signs Group.
calgary_rcg_039,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,signs_group_sign_class_a,Sign – Class A,permitted,,,Classified under Signs Group,pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Sign – Class A: permitted use for signs group sign class a is permitted when Classified under Signs Group.
calgary_rcg_040,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,signs_group_address_sign,Address Sign,permitted,,,Classified under Signs Group (Sign – Class A),pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Address Sign: permitted use for signs group address sign is permitted when Classified under Signs Group (Sign – Class A).
calgary_rcg_041,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,signs_group_art_sign,Art Sign,permitted,,,Classified under Signs Group (Sign – Class A),pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Art Sign: permitted use for signs group art sign is permitted when Classified under Signs Group (Sign – Class A).
calgary_rcg_042,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.561,permitted_use,signs_group_banner_sign,Banner Sign,permitted,,,Classified under Signs Group (Sign – Class A),pipeline5_text_candidate_requires_review; operator_not_supported,1049,calgary_generic_graph_pack_233__page_1049__local_002,RESIDENTIAL GROUP SIGNS GROUP STORAGE GROUP Assisted Living Community Entrance Feature Distribution Centre Backyard Suite Freight Yard Contextual Semi-detached Dwelling Sign – Class A Recyclable Construction Material Contextual Single Detached Dwelling Address Sign Collection Depot (temporary) Cottage Housing Cluster Art Sign Salvage Yard Duplex Dwelling Banner Sign Self Storage Facility Dwelling Unit Construction Sign Storage Yard Hotel Directional Sign Vehicle Storage Live Work Unit Election Sign Manufactured Home Flag Sign Manufactured Home Park Gas Bar Sign SUBORDINATE USE GROUP,Banner Sign: permitted use for signs group banner sign is permitted when Classified under Signs Group (Sign – Class A).
