rule_id,status,review_action_bucket,review_category,triage_priority,likely_status,likely_correct_score,rule_object,constraint_scope,applies_to,operator,value,unit,condition,support_gaps,source_page,evidence_id,evidence_quote,rule_sentence
burnaby_r1_029,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.566,lot_area,lot,Small-Scale Multi-Unit (5 to 6 Units),>=,281,m²,Frequent Transit Network Area Only,applies_to_not_supported; table_applies_to_not_supported,2,pipeline5_merged_rule_0025,Minimum Lot Area | Lot Area | 281 m² | Minimum Lot Area | 281 m2,Small-Scale Multi-Unit (5 to 6 Units): lot area for lot must be at least 281 m² when Frequent Transit Network Area Only.
burnaby_r1_030,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.554,lot_area,lot,Rowhouse,<=,280,m²,,rule_family_direction_mismatch; applies_to_not_supported; table_applies_to_not_supported,2,pipeline5_merged_rule_0026,Maximum Lot Area | Lot Area | 280 m² | Maximum Lot Area .1 | 280 m2,Rowhouse: lot area for lot must be no more than 280 m².
burnaby_r1_031,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.396,lot_coverage,lot,Rowhouse,<=,55,%,,applies_to_not_supported; table_applies_to_not_supported; table_column_not_target_scope; table_cell_candidate_requires_review; table_evidence_candidate_requires_review,2,pipeline5_merged_rule_0027,Maximum Lot Coverage | All Buildings | 55 % | Maximum Lot Coverage | All Buildings | 55%,Rowhouse: lot coverage for lot must be no more than 55 %.
burnaby_r1_032,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.412,lot_coverage,lot,Small-Scale Multi-Unit (1 to 2 Units),<=,40,%,Lots <= 567 m2,applies_to_not_supported; table_applies_to_not_supported; table_column_not_target_scope; table_cell_candidate_requires_review; table_evidence_candidate_requires_review,2,pipeline5_merged_rule_0028,Maximum Lot Coverage | All Buildings | 40 % | Maximum Lot Coverage | All Buildings | Lots <= 567 m2: 40%,Small-Scale Multi-Unit (1 to 2 Units): lot coverage for lot must be no more than 40 % when Lots <= 567 m2.
burnaby_r1_033,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.412,lot_coverage,lot,Small-Scale Multi-Unit (1 to 2 Units),<=,30,%,Lots > 567 m2,applies_to_not_supported; table_applies_to_not_supported; table_column_not_target_scope; table_cell_candidate_requires_review; table_evidence_candidate_requires_review,2,pipeline5_merged_rule_0029,Maximum Lot Coverage | All Buildings | 30 % | Maximum Lot Coverage | All Buildings | Lots > 567 m2: 30%,Small-Scale Multi-Unit (1 to 2 Units): lot coverage for lot must be no more than 30 % when Lots > 567 m2.
burnaby_r1_034,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.417,lot_coverage,lot,Small-Scale Multi-Unit (3 to 4 Units),<=,40,%,,applies_to_not_supported; table_applies_to_not_supported; table_column_not_target_scope; table_cell_candidate_requires_review; table_evidence_candidate_requires_review,2,pipeline5_merged_rule_0030,Maximum Lot Coverage | All Buildings | 40 % | Maximum Lot Coverage | All Buildings | 40%,Small-Scale Multi-Unit (3 to 4 Units): lot coverage for lot must be no more than 40 %.
burnaby_r1_035,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.385,lot_coverage,lot,Small-Scale Multi-Unit (5 to 6 Units),<=,45,%,Frequent Transit Network Area Only,applies_to_not_supported; table_applies_to_not_supported; table_condition_not_supported; table_column_not_target_scope; table_cell_candidate_requires_review; table_evidence_candidate_requires_review,2,pipeline5_merged_rule_0031,Maximum Lot Coverage | All Buildings | 45 % | Maximum Lot Coverage | All Buildings | 45%,Small-Scale Multi-Unit (5 to 6 Units): lot coverage for lot must be no more than 45 % when Frequent Transit Network Area Only.
burnaby_r1_036,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.408,impervious_surface,lot,Rowhouse; Small-Scale Multi-Unit (5 to 6 Units),<=,70,%,,applies_to_not_supported; table_applies_to_not_supported; table_column_not_target_scope; table_cell_candidate_requires_review; table_evidence_candidate_requires_review,2,pipeline5_merged_rule_0032,Maximum Lot Coverage | Impervious Surfaces | 70 % | Maximum Lot Coverage | Impervious Surfaces | 70%,Rowhouse; Small-Scale Multi-Unit (5 to 6 Units): impervious surface for lot must be no more than 70 %.
burnaby_r1_037,review_needed,human_legal_review,cross_family_conflict,high,likely_wrong_or_noise,0.278,impervious_surface,lot,Small-Scale Multi-Unit (1 to 2 Units); Small-Scale Multi-Unit (3 to 4 Units),<=,60,%,,applies_to_not_supported; table_applies_to_not_supported; table_column_not_target_scope; table_cell_candidate_requires_review; table_evidence_candidate_requires_review; cross_family_value_collision,2,pipeline5_merged_rule_0033,Maximum Lot Coverage | Impervious Surfaces | 60 % | Maximum Lot Coverage | Impervious Surfaces | 60%,Small-Scale Multi-Unit (1 to 2 Units); Small-Scale Multi-Unit (3 to 4 Units): impervious surface for lot must be no more than 60 %.
burnaby_r1_046,review_needed,retry_with_better_evidence,missing_scope_evidence,medium,plausible,0.711,storeys,building,Accessory Buildings,<=,1,storeys,,table_column_not_target_scope; table_cell_candidate_requires_review; table_evidence_candidate_requires_review,2,pipeline5_merged_rule_0042,Maximum Height | Accessory Buildings | 4.0 m | 1 storeys | Maximum Height | Accessory Buildings | 4.0 m | 1 storey,Accessory Buildings: storeys for building must be no more than 1 storeys.
burnaby_r1_060,review_needed,defer_low_priority,general_review,medium,likely_correct,0.825,dwelling_units,lot,Dwelling Units,>=,1,units,Total Dwelling Units on a Lot: 1 to 3 Units,rule_family_direction_mismatch,4,pipeline5_merged_rule_0054,3+ Bedroom Units | 1 units | 101.5.1 All Dwelling Units (1) The minimum number of dwelling units with at least 3 bedrooms must be provided on a lot as follows: Total Dwelling Units on a Lot 1 to 3 Units Minimum 3+ Bedroom Units: 1 Unit,Dwelling Units: dwelling units for lot must be at least 1 units when Total Dwelling Units on a Lot: 1 to 3 Units.
burnaby_r1_061,review_needed,defer_low_priority,general_review,medium,likely_correct,0.827,dwelling_units,lot,Dwelling Units,>=,2,units,Total Dwelling Units on a Lot: 4 to 6 Units,rule_family_direction_mismatch,4,pipeline5_merged_rule_0055,3+ Bedroom Units | 2 units | 101.5.1 All Dwelling Units (1) The minimum number of dwelling units with at least 3 bedrooms must be provided on a lot as follows: Total Dwelling Units on a Lot 4 to 6 Units Minimum 3+ Bedroom Units: 2 Units,Dwelling Units: dwelling units for lot must be at least 2 units when Total Dwelling Units on a Lot: 4 to 6 Units.
burnaby_r1_063,review_needed,retry_with_better_evidence,text_candidate_needs_consensus,medium,likely_correct,0.931,dwelling_units,lot,ground-oriented residential dwellings,allowed,,,SMALL-SCALE MULTI-UNIT HOUSING DISTRICT (R1),pipeline5_text_candidate_requires_review,1,pipeline5_merged_rule_0057,This District provides for the use and development of primarily ground-oriented residential dwellings up to a maximum of 6 dwelling units on a lot.,ground-oriented residential dwellings: dwelling units for lot is permitted when SMALL-SCALE MULTI-UNIT HOUSING DISTRICT (R1).
burnaby_r1_064,review_needed,human_legal_review,unresolved_exception,high,plausible,0.675,lot_area,covenant_requirement,Section 219 Covenant,required,,,At the time of registration of the subdivision plan to create two or more rowhouse lots in SMALL-SCALE MULTI-UNIT HOUSING DISTRICT (R1),pipeline5_text_candidate_requires_review; unresolved_exception_cue,1,pipeline5_merged_rule_0058,".1 At the time of registration of the subdivision plan to create two or more rowhouse lots, the registration of a Section 219 Covenant will be required to ensure that all adjoining rowhouse dwellings will be constructed at the same time.",Section 219 Covenant: lot area for covenant requirement is required when At the time of registration of the subdivision plan to create two or more rowhouse lots in SMALL-SCALE MULTI-UNIT HOUSING DISTRICT (R1).
burnaby_r1_065,review_needed,retry_with_better_evidence,operator_uncertain,low,likely_wrong_or_noise,0.405,lot_area,lot_configuration,Panhandle lots or other irregular lot configurations,not permitted,,,SMALL-SCALE MULTI-UNIT HOUSING DISTRICT (R1),pipeline5_text_candidate_requires_review; operator_not_supported; rule_object_not_supported,1,pipeline5_merged_rule_0059__api_01,.2 Panhandle lots or other irregular lot configurations are not permitted except in accordance with Section 101.6.4 or where constrained by restrictive site conditions as determined by the Approving Officer.,Panhandle lots or other irregular lot configurations: lot area for lot configuration is permitted when SMALL-SCALE MULTI-UNIT HOUSING DISTRICT (R1).
burnaby_r1_066,review_needed,retry_with_better_evidence,missing_condition_evidence,low,weak,0.507,lot_area,lot,Rowhouse lots,>,280,m²,subject to Section 101.4 footnote .1 in SMALL-SCALE MULTI-UNIT HOUSING DISTRICT (R1),pipeline5_text_candidate_requires_review; text_condition_not_supported; operator_not_supported,1,pipeline5_merged_rule_0060,.3 Rowhouse lots may exceed 280 m² subject to Section 101.4 footnote .1.,Rowhouse lots: lot area for lot must be more than 280 m² when subject to Section 101.4 footnote .1 in SMALL-SCALE MULTI-UNIT HOUSING DISTRICT (R1).
burnaby_r1_067,review_needed,human_legal_review,unresolved_exception,high,plausible,0.689,lot_area,lot,rowhouse dwellings,>,280,m²,subject to registration of a Section 219 Covenant prohibiting the construction of more than 3 dwelling units on the lot,pipeline5_text_candidate_requires_review; unresolved_exception_cue,2,pipeline5_merged_rule_0061,".1 Maximum lot area for rowhouse dwellings may exceed 280 m², subject to registration of a Section 219 Covenant prohibiting the construction of more than 3 dwelling units on the lot.",rowhouse dwellings: lot area for lot must be no more than 280 m² when subject to registration of a Section 219 Covenant prohibiting the construction of more than 3 dwelling units on the lot.
burnaby_r1_070,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.574,dwelling_units,lot,rowhouse dwelling units,not required,,,on a lot line between two adjoining rowhouse dwellings with a shared party wall,pipeline5_text_candidate_requires_review; operator_not_supported,2,pipeline5_merged_rule_0064,.3 Interior side yard setbacks are not required for rowhouse dwelling units on a lot line between two adjoining rowhouse dwellings with a shared party wall.,rowhouse dwelling units: dwelling units for lot must be at least  when on a lot line between two adjoining rowhouse dwellings with a shared party wall.
burnaby_r1_071,review_needed,retry_with_better_evidence,text_candidate_needs_consensus,medium,likely_correct,0.851,setback,interior_side_yard,end unit of a rowhouse development,=,1.2,m,end unit lots,pipeline5_text_candidate_requires_review,2,pipeline5_merged_rule_0065,"For an end unit of a rowhouse development, the interior side yard setback is 1.2 m.",end unit of a rowhouse development: setback for interior side yard must be at least 1.2 m when end unit lots.
burnaby_r1_075,review_needed,retry_with_better_evidence,possible_rule_object_mismatch,low,plausible,0.694,building_separation,building_separation,principal building,>=,6.0,m,located between a front and rear principal on a through lot,pipeline5_text_candidate_requires_review; rule_object_not_supported,3,pipeline5_merged_rule_0069,"or, in the case of through lots, from each opposing front principal",principal building: building separation for building separation must be at least 6.0 m when located between a front and rear principal on a through lot.
burnaby_r1_077,review_needed,retry_with_better_evidence,general_review,medium,likely_correct,0.863,dwelling_units,lot,Dwelling Unit,>=,1,dwelling unit,All Dwelling Units,pipeline5_text_candidate_requires_review; rule_family_direction_mismatch,4,pipeline5_merged_rule_0072__api_01,"(2) At least one dwelling unit on a lot must have the main entrance oriented to an abutting street or, in the case of a through lot with multiple principal buildings and site access from both frontages, at least one dwelling unit per street frontage.",Dwelling Unit: dwelling units for lot must be at least 1 dwelling unit when All Dwelling Units.
burnaby_r1_081,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.4,height,building,Rowhouse,>=,1.5,m,Contiguous rowhouse lots,pipeline5_text_candidate_requires_review; rule_family_direction_mismatch; applies_to_not_supported; rule_object_not_supported,4,pipeline5_merged_rule_0076,(b) is at least 1.5 m wide and clear to a height of at least 2.5 m; and,Rowhouse: height for building must be at least 1.5 m when Contiguous rowhouse lots.
burnaby_r1_082,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.4,height,building,Rowhouse,>=,2.5,m,Contiguous rowhouse lots,pipeline5_text_candidate_requires_review; rule_family_direction_mismatch; applies_to_not_supported; rule_object_not_supported,4,pipeline5_merged_rule_0077,(b) is at least 1.5 m wide and clear to a height of at least 2.5 m; and,Rowhouse: height for building must be at least 2.5 m when Contiguous rowhouse lots.
burnaby_r1_086,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.703,lot_area,lot,Boarding House,>=,560,m²,"Boarding, lodging or rooming houses",pipeline5_text_candidate_requires_review; applies_to_not_supported,4,pipeline5_merged_rule_0081,"(1) Boarding, lodging or rooming houses are permitted for not more than 5 persons, when situated in a single family dwelling on a lot with an area of not less than 560 m², subject to the condition that it is included as part of a comprehensive development plan to which the provisions of the Comprehensive Development District apply.","Boarding House: lot area for lot must be at least 560 m² when Boarding, lodging or rooming houses."
burnaby_r1_087,review_needed,needs_second_source_consensus,text_candidate_needs_consensus,medium,likely_correct,0.811,permitted_use,use,Supportive Housing,,permitted,,as the only principal use,pipeline5_text_candidate_requires_review,4,pipeline5_merged_rule_0082,"(1) Category A Supportive Housing facilities are permitted on a lot as the only principal use, subject to the following conditions:",Supportive Housing: permitted use for use has value permitted when as the only principal use.
burnaby_r1_088,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.625,floor_area,supportive_housing_min_floor_area,Supportive Housing,>=,27,m²,Category A Supportive Housing facilities,pipeline5_text_candidate_requires_review; applies_to_not_supported,4,pipeline5_merged_rule_0083,(a) each living unit shall have a minimum floor area of 27 m²;,Supportive Housing: floor area for supportive housing min floor area must be at least 27 m² when Category A Supportive Housing facilities.
burnaby_r1_093,review_needed,retry_with_better_evidence,operator_uncertain,low,likely_wrong_or_noise,0.223,height,building,Parking,<=,1.2,m,garage or carport constructed below grade,pipeline5_text_candidate_requires_review; applies_to_not_supported; operator_not_supported; rule_object_not_supported,4,pipeline5_merged_rule_0088__api_01,"(b) A garage or carport may be constructed below grade, provided that no part of such structure shall extend more than 1.2 m above the surface of the surrounding ground at any point other than the driveway, nor be less than 1.2 m from a lot line.",Parking: height for building must be no more than 1.2 m when garage or carport constructed below grade.
burnaby_r1_094,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.651,setback,garage_carport_below_grade_min_setback,Parking,>=,1.2,m,garage or carport constructed below grade,pipeline5_text_candidate_requires_review; applies_to_not_supported,4,pipeline5_merged_rule_0089,"(b) A garage or carport may be constructed below grade, provided that no part of such structure shall extend more than 1.2 m above the surface of the surrounding ground at any point other than the driveway, nor be less than 1.2 m from a lot line.",Parking: setback for garage carport below grade min setback must be at least 1.2 m when garage or carport constructed below grade.
burnaby_r1_095,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.72,height,building,accessory_structure,<=,4.6,m,located outside of a required yard,pipeline5_text_candidate_requires_review; applies_to_not_supported,5,pipeline5_merged_rule_0090__api_01,"An accessory structure not being a building, excluding a fence or a retaining wall, located outside of a required yard, shall not exceed 4.6 m in height.",accessory_structure: height for building must be no more than 4.6 m when located outside of a required yard.
burnaby_r1_099,review_needed,needs_second_source_consensus,text_candidate_needs_consensus,medium,likely_correct,0.785,permitted_use,use,child_care_facility,=,located on a lot that does not contain a dwelling unit or any other principal use,,in the R1 District,pipeline5_text_candidate_requires_review,5,pipeline5_merged_rule_0094,(d) be located on a lot that does not contain a dwelling unit or any other principal use; and,child_care_facility: permitted use for use has value located on a lot that does not contain a dwelling unit or any other principal use when in the R1 District.
burnaby_r1_101,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.464,building_separation,building_separation,projection,allowed,permitted,,project into the required minimum separation between buildings on the same lot,pipeline5_text_candidate_requires_review; applies_to_not_supported; operator_not_supported,5,pipeline5_merged_rule_0096,(a) steps and stairs;,projection: building separation for building separation is permitted with value permitted when project into the required minimum separation between buildings on the same lot.
burnaby_r1_102,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.451,building_separation,building_separation,projection,allowed,permitted,,project into the required minimum separation between buildings on the same lot,pipeline5_text_candidate_requires_review; applies_to_not_supported; operator_not_supported,5,pipeline5_merged_rule_0097,"(b) ornamental features, such as arbors, trellises, fish ponds, flag poles, or similar landscape features;",projection: building separation for building separation is permitted with value permitted when project into the required minimum separation between buildings on the same lot.
burnaby_r1_103,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.459,building_separation,building_separation,projection,allowed,permitted,,project into the required minimum separation between buildings on the same lot; 1.0 m or less above grade,pipeline5_text_candidate_requires_review; applies_to_not_supported; operator_not_supported,5,pipeline5_merged_rule_0098,"(c) terraces, decks, or other similar surfaces that are 1.0 m or less above grade;",projection: building separation for building separation is permitted with value permitted when project into the required minimum separation between buildings on the same lot; 1.0 m or less above grade.
burnaby_r1_105,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.727,building_separation,building_separation,projection,<=,0.9,m,project into the required minimum separation between buildings on the same lot,pipeline5_text_candidate_requires_review; rule_family_direction_mismatch; applies_to_not_supported,5,pipeline5_merged_rule_0100,"(e) belt courses, cornices, gutters, sills, chimneys, bay windows, or other similar features up to the lesser of 0.9 m or 25% of the width of a required separation;",projection: building separation for building separation must be no more than 0.9 m when project into the required minimum separation between buildings on the same lot.
burnaby_r1_108,review_needed,retry_with_better_evidence,missing_condition_evidence,low,likely_wrong_or_noise,0.114,building_separation,building_separation,projection,allowed,permitted,,project into the required minimum separation between buildings on the same lot,pipeline5_text_candidate_requires_review; text_condition_not_supported; applies_to_not_supported; operator_not_supported; rule_object_not_supported,5,pipeline5_merged_rule_0103,(g) outdoor appliances; and,projection: building separation for building separation is permitted with value permitted when project into the required minimum separation between buildings on the same lot.
burnaby_r1_109,review_needed,retry_with_better_evidence,missing_condition_evidence,low,likely_wrong_or_noise,0.325,building_separation,building_separation,projection,<=,1.2,m,project into the required minimum separation between buildings on the same lot,pipeline5_text_candidate_requires_review; text_condition_not_supported; rule_family_direction_mismatch; applies_to_not_supported; rule_object_not_supported,5,pipeline5_merged_rule_0104,(h) eaves up to the lesser of 1.2 m (3.94 ft.) or 25% of the width of a required separation.,projection: building separation for building separation must be no more than 1.2 m when project into the required minimum separation between buildings on the same lot.
burnaby_r1_113,review_needed,human_legal_review,unresolved_exception,high,plausible,0.686,setback,lane_yard,projection,<=,0.8,m,in the R1 District,pipeline5_text_candidate_requires_review; rule_family_direction_mismatch; unresolved_exception_cue,5,pipeline5_merged_rule_0107,except that in the R1 District projections into required lane yards are limited to a maximum of 0.8 m to provide adequate fire truck clearance.,projection: setback for lane yard must be no more than 0.8 m when in the R1 District.
burnaby_r1_121,review_needed,retry_with_better_evidence,missing_condition_evidence,low,weak,0.448,fire_access_corridor,heritage_irregular_lots_permitted,All dwelling units,allowed,,,"Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_text_candidate_requires_review; text_condition_not_supported; rule_object_not_supported,6,pipeline5_merged_rule_0115,(a) panhandle lots and other irregularly shaped lots may be permitted subject to the following:,"All dwelling units: fire access corridor for heritage irregular lots permitted is permitted when Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_122,review_needed,retry_with_better_evidence,missing_condition_evidence,low,weak,0.446,height,building,panhandle lots,>=,1,m,"Lots with lane access; Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_text_candidate_requires_review; text_condition_not_supported; rule_family_direction_mismatch; rule_object_not_supported,6,pipeline5_merged_rule_0116,(i) lots with lane access shall have a minimum panhandle width of 1 m that is clear to a height of 2.5 m; and,"panhandle lots: height for building must be at least 1 m when Lots with lane access; Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_123,review_needed,retry_with_better_evidence,missing_condition_evidence,low,weak,0.446,height,building,panhandle lots,>=,2.5,m,"Lots with lane access; Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_text_candidate_requires_review; text_condition_not_supported; rule_family_direction_mismatch; rule_object_not_supported,6,pipeline5_merged_rule_0117,(i) lots with lane access shall have a minimum panhandle width of 1 m that is clear to a height of 2.5 m; and,"panhandle lots: height for building must be at least 2.5 m when Lots with lane access; Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_124,review_needed,retry_with_better_evidence,missing_condition_evidence,low,weak,0.421,height,building,panhandle lots,>=,4.5,m,"Lots without lane access; Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_text_candidate_requires_review; text_condition_not_supported; rule_family_direction_mismatch; rule_object_not_supported,6,pipeline5_merged_rule_0118,(ii) lots without lane access shall have a minimum panhandle width of 4.5 m that is clear to a height of 2.5 m;,"panhandle lots: height for building must be at least 4.5 m when Lots without lane access; Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_125,review_needed,retry_with_better_evidence,missing_condition_evidence,low,weak,0.421,height,building,panhandle lots,>=,2.5,m,"Lots without lane access; Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_text_candidate_requires_review; text_condition_not_supported; rule_family_direction_mismatch; rule_object_not_supported,6,pipeline5_merged_rule_0119,(ii) lots without lane access shall have a minimum panhandle width of 4.5 m that is clear to a height of 2.5 m;,"panhandle lots: height for building must be at least 2.5 m when Lots without lane access; Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_126,review_needed,human_legal_review,cross_family_conflict,high,weak,0.514,lot_coverage,lot,lots,<=,60,%,"Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_text_candidate_requires_review; text_condition_not_supported; cross_family_value_collision,6,pipeline5_merged_rule_0120,(b) maximum lot coverage as set out in Section 101.4 may be increased up to 60% and impervious surface area up to 70%;,"lots: lot coverage for lot must be no more than 60 % when Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_127,review_needed,retry_with_better_evidence,missing_condition_evidence,high,plausible,0.654,impervious_surface,lot,lots,<=,70,%,"Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_text_candidate_requires_review; text_condition_not_supported,6,pipeline5_merged_rule_0121,(b) maximum lot coverage as set out in Section 101.4 may be increased up to 60% and impervious surface area up to 70%;,"lots: impervious surface for lot must be no more than 70 % when Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_128,review_needed,human_legal_review,unresolved_exception,high,likely_wrong_or_noise,0.342,height,building,principal building,excluded,,,"Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_text_candidate_requires_review; text_condition_not_supported; operator_not_supported; unresolved_exception_cue,6,pipeline5_merged_rule_0122,"(c) all original architectural appurtenances, such as chimneys, railings, vents, decorative features, or similar, may be excluded from the maximum permitted height of a principal building;","principal building: height for building is claimed when Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
