rule_id,status,review_action_bucket,review_category,triage_priority,likely_status,likely_correct_score,rule_object,constraint_scope,applies_to,operator,value,unit,condition,support_gaps,source_page,evidence_id,evidence_quote,rule_sentence
calgary_rcg_015,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.354,lot_area,lot_area,private amenity space,>=,7.5,m2,secondary suite,pipeline5_text_candidate_requires_review; enumerated_branch_condition_missing; applies_to_not_supported; rule_object_not_supported,395,m4_pack_0009_ev_001,has a minimum area of 7.5 square metres,private amenity space: lot area for lot area must be at least 7.5 m2 when secondary suite.
calgary_rcg_018,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.57,setback,setback,private garage,>=,0.6,m,rear property line,pipeline5_text_candidate_requires_review; constraint_scope_not_supported; operator_not_supported,395,m4_pack_0010_ev_002,0.6 metres for any portion of the building used as a private garage,private garage: setback for setback must be at least 0.6 m when rear property line.
calgary_rcg_020,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.772,floor_area,floor_area,backyard suite,<=,75.0,m2,,pipeline5_text_candidate_requires_review; applies_to_not_supported,396,m4_pack_0012_ev_001,"The maximum floor area of a Backyard Suite, excluding any area covered by stairways and internal landings not exceeding 2.5 square metres, is 75.0 square metres.",backyard suite: floor area for floor area must be no more than 75.0 m2.
calgary_rcg_021,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.382,lot_area,lot_area,private amenity space,>=,7.5,m2,for a backyard suite,pipeline5_text_candidate_requires_review; enumerated_branch_condition_missing; applies_to_not_supported; rule_object_not_supported,397,m4_pack_0013_ev_001,has a minimum area of 7.5 square metres,private amenity space: lot area for lot area must be at least 7.5 m2 when for a backyard suite.
calgary_rcg_125,review_needed,retry_with_better_evidence,missing_applies_to,medium,weak,0.526,height,height,principal building,<=,7.0,m,measured at the shared property line,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; enumerated_branch_condition_missing; applies_to_not_supported; constraint_scope_not_supported,472,m4_pack_0253_ev_001,the maximum building height: (a) is the greater of: (i) the highest geodetic elevation of a main residential building on the adjoining parcel; or (ii) 7.0 metres from grade; measured at the shared property line,principal building: height for height must be no more than 7.0 m when measured at the shared property line.
calgary_rcg_126,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.428,height,height,principal building,<=,11.0,m,increases at a 45 degree angle,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; applies_to_not_supported; rule_object_not_supported,472,m4_pack_0253_ev_002,and (b) increases at a 45 degree angle to a maximum of 11.0 metres,principal building: height for height must be no more than 11.0 m when increases at a 45 degree angle.
calgary_rcg_132,review_needed,retry_with_better_evidence,possible_rule_object_mismatch,low,plausible,0.643,height,height,building,<=,12.0,m,increases at a 45 degree angle,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; rule_object_not_supported,1040,m4_pack_0296_ev_002,and (b) increases at a 45 degree angle to a maximum of 12.0 metres,building: height for height must be no more than 12.0 m when increases at a 45 degree angle.
calgary_rcg_138,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.696,height,height,principal building,<=,7.5,m,"parcel shares a property line with a lane that separates the parcel from a parcel designated as a low density residential district, H-GO or M-CG District",upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; applies_to_not_supported,1031,m4_pack_0384_ev_001,"the maximum building height: 56P2022 (a) is 7.5 metres measured from grade at the property line that the parcel designated as a low density residential district, H-GO, M-CG or M-G District shares with the lane","principal building: height for height must be no more than 7.5 m when parcel shares a property line with a lane that separates the parcel from a parcel designated as a low density residential district, H-GO or M-CG District."
calgary_rcg_139,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.485,height,height,principal building,<=,11.0,m,"parcel shares a property line with a lane that separates the parcel from a parcel designated as a low density residential district, H-GO or M-CG District",upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; applies_to_not_supported; operator_not_supported,1031,m4_pack_0384_ev_002,(b) increases at a 45 degree angle to a depth of 11.0 metres from the property line shared with the lane,"principal building: height for height must be no more than 11.0 m when parcel shares a property line with a lane that separates the parcel from a parcel designated as a low density residential district, H-GO or M-CG District."
calgary_rcg_203,review_needed,retry_with_better_evidence,upstream_review_requested,medium,likely_correct,0.909,height,height,building,<=,7.5,m,measured from grade at the property line that shares with the lane,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; enumerated_branch_condition_missing,1022,m4_pack_0997_ev_001,"(4) Where the parcel shares a property line with a lane that separates 56P2022 the parcel from a parcel designated as a low density residential district, H-GO, M-CG or M-G District the maximum building height: (a) is 7.5 metres measured from grade at the property line that 56P2022 the parcel designated as a low density residential district, H-GO, M-CG or M-G District shares with the lane; (b) increases at a 45 degree angle to a depth of 11.0 metres",building: height for height must be no more than 7.5 m when measured from grade at the property line that shares with the lane.
calgary_rcg_204,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.679,height,height,building,<=,11.0,m,increases at a 45 degree angle to a depth,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; operator_not_supported,1022,m4_pack_0997_ev_002,(b) increases at a 45 degree angle to a depth of 11.0 metres,building: height for height must be no more than 11.0 m when increases at a 45 degree angle to a depth.
calgary_rcg_205,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.702,height,height,principal building,<=,7.5,m,"parcel shares a rear property line with a parcel 56P2022 designated as a low density residential district, H-GO, M-CG or M-G District",upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; enumerated_branch_condition_missing; applies_to_not_supported,1030,m4_pack_0999_ev_001,maximum building height: (a) is 7.5 metres measured from grade at the shared property line,"principal building: height for height must be no more than 7.5 m when parcel shares a rear property line with a parcel 56P2022 designated as a low density residential district, H-GO, M-CG or M-G District."
calgary_rcg_207,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.44,height,height,Accessory Residential Building,<=,3.0,m,when measured from the finished floor of the building,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; applies_to_not_supported; operator_not_supported,1041,m4_pack_1005_ev_002,"and (b) 3.0 metres to any eaveline, when measured from the finished floor of the building",Accessory Residential Building: height for height must be no more than 3.0 m when when measured from the finished floor of the building.
calgary_rcg_217,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.617,floor_space_ratio,floor_area_ratio,principal building,<=,2.0,,incentive,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; applies_to_not_supported,982,m4_pack_1391_ev_001,The maximum incentive floor area ratio for this item is 2.0.,principal building: floor space ratio for floor area ratio must be no more than 2.0 when incentive.
calgary_rcg_218,review_needed,retry_with_better_evidence,general_review,medium,likely_correct,0.888,building_separation,building_separation,Backyard Suite,>=,0.6,m,,pipeline5_text_candidate_requires_review; enumerated_branch_condition_missing,396,m4_pack_0001_v3_clause_ev_001,(3.2) (a) Where portions of a Backyard Suite meet the requirements of subsection (b) these portions may project: (i) into a setback area from a property line shared with a street or a lane to a minimum building setback of 0.6 metres from the shared property line; and (ii) 0.6 metres into the minimum separation area required in subsection (3) or the amenity space required in subsection (3.1); (b) Projections described in subsection (a) must: (i) not exceed 40.0 per cent of the length of the façade on each storey for the total combined length of all projections; (ii) each contain a window; and (iii) each have a maximum length of 3.1 metres 10P2019,Backyard Suite: building separation for building separation must be at least 0.6 m.
calgary_rcg_224,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.686,setback,setback,principal building,>=,0.6,m,property line shared with a street or a lane,pipeline5_text_candidate_requires_review; applies_to_not_supported,396,v3_repair_pack_0001_ev_001,into a setback area from a property line shared with a street or a lane to a minimum building setback of 0.6 metres,principal building: setback for setback must be at least 0.6 m when property line shared with a street or a lane.
calgary_rcg_225,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.672,building_separation,building_separation,principal building,>=,0.6,m,minimum separation area required in subsection (3),pipeline5_text_candidate_requires_review; enumerated_branch_condition_missing; applies_to_not_supported,396,v3_repair_pack_0001_ev_002,0.6 metres into the minimum separation area required in subsection (3),principal building: building separation for building separation must be at least 0.6 m when minimum separation area required in subsection (3).
calgary_rcg_226,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.669,building_separation,building_separation,principal building,>=,0.6,m,amenity space required in subsection (3.1),upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; enumerated_branch_condition_missing; applies_to_not_supported,396,v3_repair_pack_0001_ev_003,(3.2) (a) Where portions of a Backyard Suite meet the requirements of subsection (b) these portions may project: (i) into a setback area from a property line shared with a street or a lane to a minimum building setback of 0.6 metres from the shared property line; and (ii) 0.6 metres into the minimum separation area required in subsection (3) or the amenity space required in subsection (3.1); (b) Projections described in subsection (a) must: (i) not exceed 40.0 per cent of the length of the façade on each storey for the total combined length of all projections; (ii) each contain a window; and (iii) each have a maximum length of 3.1 metres 10P2019,principal building: building separation for building separation must be at least 0.6 m when amenity space required in subsection (3.1).
calgary_rcg_227,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.381,lot_coverage,lot_coverage,principal building,<=,40.0,%,of the length of the façade on each storey for the total combined length of all projections,pipeline5_text_candidate_requires_review; applies_to_not_supported; rule_object_not_supported; coefficient_operand_not_value,396,v3_repair_pack_0001_ev_004,not exceed 40.0 per cent of the length of the façade on each storey for the total combined length of all projections,principal building: lot coverage for lot coverage must be no more than 40.0 % when of the length of the façade on each storey for the total combined length of all projections.
calgary_rcg_230,review_needed,retry_with_better_evidence,upstream_review_requested,medium,likely_correct,0.889,height,height,privacy wall,>=,2.0,m,balcony is setback less than 4.0 metres from the shared property line,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; enumerated_branch_condition_missing; rule_family_direction_mismatch,397,v3_repair_pack_0009_ev_001,the privacy wall is a minimum of 2.0 metres in height,privacy wall: height for height must be at least 2.0 m when balcony is setback less than 4.0 metres from the shared property line.
calgary_rcg_231,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.649,height,height,privacy wall,<=,3.0,m,balcony is setback less than 4.0 metres from the shared property line,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; applies_to_not_supported,397,v3_repair_pack_0009_ev_002,and a maximum of 3.0 metres in height,privacy wall: height for height must be no more than 3.0 m when balcony is setback less than 4.0 metres from the shared property line.
calgary_rcg_236,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.354,lot_area,lot_area,private amenity space,>=,7.5,m2,secondary suite,pipeline5_text_candidate_requires_review; enumerated_branch_condition_missing; applies_to_not_supported; rule_object_not_supported,395,v3_repair_pack_0014_ev_001,has a minimum area of 7.5 square metres,private amenity space: lot area for lot area must be at least 7.5 m2 when secondary suite.
calgary_rcg_238,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.382,lot_area,lot_area,private amenity space,>=,7.5,m2,for a backyard suite,pipeline5_text_candidate_requires_review; enumerated_branch_condition_missing; applies_to_not_supported; rule_object_not_supported,397,v3_repair_pack_0015_ev_001,has a minimum area of 7.5 square metres,private amenity space: lot area for lot area must be at least 7.5 m2 when for a backyard suite.
calgary_rcg_241,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.772,floor_area,floor_area,backyard suite,<=,75.0,m2,,pipeline5_text_candidate_requires_review; applies_to_not_supported,396,v3_repair_pack_0018_ev_001,"The maximum floor area of a Backyard Suite, excluding any area covered by stairways and internal landings not exceeding 2.5 square metres, is 75.0 square metres.",backyard suite: floor area for floor area must be no more than 75.0 m2.
calgary_rcg_244,review_needed,retry_with_better_evidence,missing_applies_to,medium,weak,0.526,height,height,principal building,<=,7.0,m,measured at the shared property line,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; enumerated_branch_condition_missing; applies_to_not_supported; constraint_scope_not_supported,472,v3_repair_pack_0021_ev_001,the maximum building height: (a) is the greater of: (i) the highest geodetic elevation of a main residential building on the adjoining parcel; or (ii) 7.0 metres from grade; measured at the shared property line,principal building: height for height must be no more than 7.0 m when measured at the shared property line.
calgary_rcg_245,review_needed,retry_with_better_evidence,missing_applies_to,low,weak,0.428,height,height,principal building,<=,11.0,m,increases at a 45 degree angle,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; applies_to_not_supported; rule_object_not_supported,472,v3_repair_pack_0021_ev_002,and (b) increases at a 45 degree angle to a maximum of 11.0 metres,principal building: height for height must be no more than 11.0 m when increases at a 45 degree angle.
calgary_rcg_246,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.696,height,height,principal building,<=,7.5,m,"parcel shares a property line with a lane that separates the parcel from a parcel designated as a low density residential district, H-GO or M-CG District",upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; applies_to_not_supported,1031,v3_repair_pack_0024_ev_001,"the maximum building height: 56P2022 (a) is 7.5 metres measured from grade at the property line that the parcel designated as a low density residential district, H-GO, M-CG or M-G District shares with the lane","principal building: height for height must be no more than 7.5 m when parcel shares a property line with a lane that separates the parcel from a parcel designated as a low density residential district, H-GO or M-CG District."
calgary_rcg_247,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.485,height,height,principal building,<=,11.0,m,"parcel shares a property line with a lane that separates the parcel from a parcel designated as a low density residential district, H-GO or M-CG District",upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; applies_to_not_supported; operator_not_supported,1031,v3_repair_pack_0024_ev_002,(b) increases at a 45 degree angle to a depth of 11.0 metres from the property line shared with the lane,"principal building: height for height must be no more than 11.0 m when parcel shares a property line with a lane that separates the parcel from a parcel designated as a low density residential district, H-GO or M-CG District."
calgary_rcg_249,review_needed,retry_with_better_evidence,possible_rule_object_mismatch,low,plausible,0.643,height,height,building,<=,12.0,m,increases at a 45 degree angle,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; rule_object_not_supported,1040,v3_repair_pack_0026_ev_002,and (b) increases at a 45 degree angle to a maximum of 12.0 metres,building: height for height must be no more than 12.0 m when increases at a 45 degree angle.
calgary_rcg_250,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.689,height,height,principal building,<=,7.5,m,"parcel shares a property line with a lane that separates the parcel from a parcel designated as a low density residential district, H-GO, M-CG or M-G District",upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; enumerated_branch_condition_missing; applies_to_not_supported,1022,v3_repair_pack_0027_ev_001,"(4) Where the parcel shares a property line with a lane that separates 56P2022 the parcel from a parcel designated as a low density residential district, H-GO, M-CG or M-G District the maximum building height: (a) is 7.5 metres measured from grade at the property line that 56P2022 the parcel designated as a low density residential district, H-GO, M-CG or M-G District shares with the lane; (b) increases at a 45 degree angle to a depth of 11.0 metres","principal building: height for height must be no more than 7.5 m when parcel shares a property line with a lane that separates the parcel from a parcel designated as a low density residential district, H-GO, M-CG or M-G District."
calgary_rcg_251,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.483,height,height,principal building,<=,11.0,m,"parcel shares a property line with a lane that separates the parcel from a parcel designated as a low density residential district, H-GO, M-CG or M-G District",upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; applies_to_not_supported; operator_not_supported,1022,v3_repair_pack_0027_ev_002,increases at a 45 degree angle to a depth of 11.0 metres,"principal building: height for height must be no more than 11.0 m when parcel shares a property line with a lane that separates the parcel from a parcel designated as a low density residential district, H-GO, M-CG or M-G District."
calgary_rcg_252,review_needed,retry_with_better_evidence,upstream_review_requested,medium,likely_correct,0.922,height,height,building,<=,7.5,m,"parcel shares a rear property line with a parcel 56P2022 designated as a low density residential district, H-GO, M-CG or M-G District",upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; enumerated_branch_condition_missing,1030,v3_repair_pack_0028_ev_001,maximum building height: (a) is 7.5 metres measured from grade at the shared property line,"building: height for height must be no more than 7.5 m when parcel shares a rear property line with a parcel 56P2022 designated as a low density residential district, H-GO, M-CG or M-G District."
calgary_rcg_258,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.44,height,height,Accessory Residential Building,<=,3.0,m,when measured from the finished floor of the building,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; applies_to_not_supported; operator_not_supported,1041,v3_repair_pack_0032_ev_002,"and (b) 3.0 metres to any eaveline, when measured from the finished floor of the building",Accessory Residential Building: height for height must be no more than 3.0 m when when measured from the finished floor of the building.
