rule_id,status,review_action_bucket,review_category,triage_priority,likely_status,likely_correct_score,rule_object,constraint_scope,applies_to,operator,value,unit,condition,support_gaps,source_page,evidence_id,evidence_quote,rule_sentence
burnaby_r1_013,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.623,dwelling_units,dwelling_units,dwelling units,<=,6,units,Total Dwelling Units on a Lot 4 to 6 Units,upstream_extraction_requested_review; extraction_source_fidelity_hold; text_candidate_requires_review; operator_not_supported,4,m4_pack_0017_ev_004,Parent context: 101.5.1 All Dwelling Units (1) The minimum number of dwelling units with at least 3 bedrooms must be provided on a lot as follows: Total Dwelling Units on a Lot 1 to 3 Units 4 to 6 Units Minimum 3+ Bedroom Units:,dwelling units: dwelling units for dwelling units must be no more than 6 units when Total Dwelling Units on a Lot 4 to 6 Units.
burnaby_r1_014,review_needed,retry_with_better_evidence,operator_uncertain,low,likely_wrong_or_noise,0.233,fire_access_corridor,fire_access_corridor,pedestrian walkway,<=,100,m,Contiguous rowhouse lots,text_candidate_requires_review; rule_family_direction_mismatch; constraint_scope_not_supported; operator_not_supported; rule_object_not_supported,4,m4_pack_0018_ev_001,pedestrian walkway spaced every 100 m or less,pedestrian walkway: fire access corridor for fire access corridor must be no more than 100 m when Contiguous rowhouse lots.
burnaby_r1_015,review_needed,retry_with_better_evidence,missing_applies_to,low,likely_wrong_or_noise,0.286,setback,setback,pedestrian walkway,>=,1.5,m,Contiguous rowhouse lots,text_candidate_requires_review; applies_to_not_supported; constraint_scope_not_supported; rule_object_not_supported,4,m4_pack_0018_ev_002,is at least 1.5 m wide,pedestrian walkway: setback for setback must be at least 1.5 m when Contiguous rowhouse lots.
burnaby_r1_016,review_needed,retry_with_better_evidence,missing_applies_to,medium,weak,0.486,height,height,pedestrian walkway,>=,2.5,m,Contiguous rowhouse lots,text_candidate_requires_review; rule_family_direction_mismatch; applies_to_not_supported; rule_object_not_supported,4,m4_pack_0018_ev_003,clear to a height of at least 2.5 m,pedestrian walkway: height for height must be at least 2.5 m when Contiguous rowhouse lots.
burnaby_r1_017,review_needed,retry_with_better_evidence,missing_applies_to,low,likely_wrong_or_noise,0.256,setback,setback,garage or carport,>=,1.2,m,below grade,text_candidate_requires_review; applies_to_not_supported; constraint_scope_not_supported; rule_object_not_supported,4,m4_pack_0019_ev_001,nor be less than 1.2 m from a lot line,garage or carport: setback for setback must be at least 1.2 m when below grade.
burnaby_r1_018,review_needed,human_legal_review,unresolved_exception,high,weak,0.532,height,height,accessory structure,<=,4.6,m,"not being a building, excluding a fence or a retaining wall, located outside of a required yard",text_candidate_requires_review; applies_to_not_supported; unresolved_exception_cue,5,m4_pack_0021_ev_001,"An accessory structure not being a building, excluding a fence or a retaining wall, located outside of a required yard, shall not exceed 4.6 m in height.","accessory structure: height for height must be no more than 4.6 m when not being a building, excluding a fence or a retaining wall, located outside of a required yard."
burnaby_r1_019,review_needed,evidence_packet_repair_candidate,operator_uncertain,low,plausible,0.613,building_separation,building_separation,"terraces, decks, or other similar surfaces",<=,1.0,m,above grade,text_candidate_requires_review; rule_family_direction_mismatch; operator_not_supported,5,m4_pack_0025_ev_001,"terraces, decks, or other similar surfaces that are 1.0 m or less above grade","terraces, decks, or other similar surfaces: building separation for building separation must be no more than 1.0 m when above grade."
burnaby_r1_020,review_needed,retry_with_better_evidence,text_candidate_needs_consensus,medium,likely_correct,0.872,building_separation,building_separation,"balconies, covered decks, uncovered decks, canopies, sunshades, or other similar features",>,1.0,m,above grade,text_candidate_requires_review,5,m4_pack_0025_ev_002,"balconies, covered decks, uncovered decks, canopies, sunshades, or other similar features, including supporting structures, that are greater than 1.0 m above grade","balconies, covered decks, uncovered decks, canopies, sunshades, or other similar features: building separation for building separation must be at least 1.0 m when above grade."
burnaby_r1_021,review_needed,retry_with_better_evidence,missing_scope_evidence,low,weak,0.404,building_separation,building_separation,"belt courses, cornices, gutters, sills, chimneys, bay windows, or other similar features",<=,0.9,m,,text_candidate_requires_review; rule_family_direction_mismatch; constraint_scope_not_supported; rule_object_not_supported,5,m4_pack_0025_ev_003,"belt courses, cornices, gutters, sills, chimneys, bay windows, or other similar features up to the lesser of 0.9 m","belt courses, cornices, gutters, sills, chimneys, bay windows, or other similar features: building separation for building separation must be no more than 0.9 m."
burnaby_r1_022,review_needed,retry_with_better_evidence,missing_scope_evidence,low,weak,0.42,building_separation,building_separation,eaves,<=,1.2,m,,text_candidate_requires_review; rule_family_direction_mismatch; constraint_scope_not_supported; rule_object_not_supported,5,m4_pack_0025_ev_004,eaves up to the lesser of 1.2 m,eaves: building separation for building separation must be no more than 1.2 m.
burnaby_r1_024,review_needed,retry_with_better_evidence,possible_rule_object_mismatch,low,plausible,0.587,fire_access_corridor,height,All dwelling units,>=,2.5,m,paved or gravel fire access corridor,text_candidate_requires_review; rule_object_not_supported,6,m4_pack_0034_ev_002,is clear of any projections or obstructions to a minimum of 2.5 m in height.,All dwelling units: fire access corridor for height must be at least 2.5 m when paved or gravel fire access corridor.
burnaby_r1_026,review_needed,retry_with_better_evidence,general_review,medium,likely_correct,0.791,setback,lane_yard,projections into required lane yards,<=,0.8,m,R1 District,text_candidate_requires_review; rule_family_direction_mismatch,5,m4_pack_0044_ev_001,projections into required lane yards are limited to a maximum of 0.8 m,projections into required lane yards: setback for lane yard must be no more than 0.8 m when R1 District.
burnaby_r1_027,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.723,dwelling_units,dwelling_units,residential dwellings,<=,6,units,,text_candidate_requires_review; applies_to_not_supported,1,m4_pack_0057_ev_001,maximum of 6 dwelling units on a lot,residential dwellings: dwelling units for dwelling units must be no more than 6 units.
burnaby_r1_028,review_needed,needs_second_source_consensus,text_candidate_needs_consensus,medium,likely_correct,0.882,lot_area,lot_area,lot,>=,560,m2,"boarding, lodging or rooming houses",text_candidate_requires_review,4,m4_pack_0058_ev_001,lot with an area of not less than 560 m2,"lot: lot area for lot area must be at least 560 m2 when boarding, lodging or rooming houses."
burnaby_r1_035,review_needed,defer_low_priority,general_review,medium,likely_correct,0.896,lot_area,lot_area,Rowhouse 1 to 3 Units,<=,280,m2,,rule_family_direction_mismatch,2,burnaby_r1_matrix_p2_t0_b0_007,Maximum Lot Area .1 | Rowhouse 1 to 3 Units | 280 m2,Rowhouse 1 to 3 Units: lot area for lot area must be no more than 280 m2.
burnaby_r1_092,review_needed,human_legal_review,unresolved_exception,high,plausible,0.758,setback,interior_side_yard,All Buildings,>=,0,m,end unit lots,unresolved_exception_cue,2,burnaby_r1_matrix_p2_t0_b0_064,"Minimum Lot Line Setbacks for All Buildings .2 .3 | Interior Side Yard | Rowhouse 1 to 3 Units | 0 m, except 1.2 m
for end unit lots",All Buildings: setback for interior side yard must be at least 0 m when end unit lots.
burnaby_r1_111,review_needed,retry_with_better_evidence,text_candidate_needs_consensus,medium,plausible,0.774,permitted_use,district,Small-Scale Multi-Unit Housing,allowed,,,,text_candidate_requires_review,1,m4_pack_0045_v3_clause_ev_002,"101.2 Permitted Uses Principal Use Use-Specific Regulations Small-Scale Multi-Unit Housing - Rowhouse Dwellings 101.5.2 Boarding, Lodging, or Rooming House 101.5.3 Group Home - Supportive Housing (Category A) 101.5.4 Child Care Facilities 101.5.6 Accessory Use Use-Specific Regulations Boarding Use (up to 2 boarders) - Home Occupations 6.8, 6.8A Urban Agriculture 6.30 Accessory Buildings, Structures, and Uses 101.5.5, 6.6 (B/L No. 14694-24-11-04)",Small-Scale Multi-Unit Housing: permitted use for district is permitted.
burnaby_r1_112,review_needed,retry_with_better_evidence,text_candidate_needs_consensus,medium,likely_correct,0.834,permitted_use,use,Principal Use,allowed,,,Group Home,text_candidate_requires_review,1,m4_pack_0045_v3_clause_ev_003,"101.2 Permitted Uses Principal Use Use-Specific Regulations Small-Scale Multi-Unit Housing - Rowhouse Dwellings 101.5.2 Boarding, Lodging, or Rooming House 101.5.3 Group Home - Supportive Housing (Category A) 101.5.4 Child Care Facilities 101.5.6 Accessory Use Use-Specific Regulations Boarding Use (up to 2 boarders) - Home Occupations 6.8, 6.8A Urban Agriculture 6.30 Accessory Buildings, Structures, and Uses 101.5.5, 6.6 (B/L No. 14694-24-11-04)",Principal Use: permitted use for use is permitted when Group Home.
burnaby_r1_114,review_needed,retry_with_better_evidence,general_review,medium,likely_correct,0.822,lot_area,lot_area,Maximum Lot Area,<=,280,m2,,text_candidate_requires_review; rule_family_direction_mismatch,1,v3_repair_pack_0001_ev_002,Maximum Lot Area 280 m2,Maximum Lot Area: lot area for lot area must be no more than 280 m2.
burnaby_r1_115,review_needed,retry_with_better_evidence,missing_scope_evidence,medium,plausible,0.746,lot_area,lot_area,lot,<=,280,m2,,text_candidate_requires_review; rule_family_direction_mismatch; constraint_scope_not_supported,1,v3_repair_pack_0003_ev_001,Maximum Lot Area; 280 m2,lot: lot area for lot area must be no more than 280 m2.
burnaby_r1_116,review_needed,retry_with_better_evidence,operator_uncertain,low,likely_wrong_or_noise,0.432,dwelling_units,dwelling_units,small-scale multi-unit lots,<=,1,units,,upstream_extraction_requested_review; text_candidate_requires_review; operator_not_supported; rule_object_not_supported; range_bound_not_maximum,4,v3_repair_pack_0004_ev_001,small-scale multi-unit lots with 1 to 3 units,small-scale multi-unit lots: dwelling units for dwelling units must be no more than 1 units.
burnaby_r1_117,review_needed,retry_with_better_evidence,operator_uncertain,low,likely_wrong_or_noise,0.432,dwelling_units,dwelling_units,small-scale multi-unit lots,<=,3,units,,upstream_extraction_requested_review; text_candidate_requires_review; operator_not_supported; rule_object_not_supported,4,v3_repair_pack_0004_ev_002,small-scale multi-unit lots with 1 to 3 units,small-scale multi-unit lots: dwelling units for dwelling units must be no more than 3 units.
burnaby_r1_118,review_needed,retry_with_better_evidence,missing_condition_evidence,high,plausible,0.66,lot_coverage,lot_coverage,lots in the R1 District on the Community Heritage Register,<=,60,%,subject to approval of the Director of Planning and Development and the registration of a Section 219 Covenant,text_candidate_requires_review; text_condition_not_supported,6,v3_repair_pack_0005_ev_001,maximum lot coverage as set out in Section 101.4 may be increased up to 60%,lots in the R1 District on the Community Heritage Register: lot coverage for lot coverage must be no more than 60 % when subject to approval of the Director of Planning and Development and the registration of a Section 219 Covenant.
burnaby_r1_119,review_needed,retry_with_better_evidence,missing_condition_evidence,high,plausible,0.692,impervious_surface,impervious_surface,lots in the R1 District on the Community Heritage Register,<=,70,%,subject to approval of the Director of Planning and Development and the registration of a Section 219 Covenant,text_candidate_requires_review; text_condition_not_supported,6,v3_repair_pack_0005_ev_002,impervious surface area up to 70%,lots in the R1 District on the Community Heritage Register: impervious surface for impervious surface must be no more than 70 % when subject to approval of the Director of Planning and Development and the registration of a Section 219 Covenant.
burnaby_r1_120,review_needed,retry_with_better_evidence,missing_condition_evidence,high,plausible,0.687,setback,setback,street yards,>=,2.0,m,lots in the R1 District on the Community Heritage Register,text_candidate_requires_review; text_condition_not_supported,6,v3_repair_pack_0005_ev_003,lot line setbacks for street yards may meet a minimum of 2.0 m,street yards: setback for setback must be at least 2.0 m when lots in the R1 District on the Community Heritage Register.
burnaby_r1_121,review_needed,retry_with_better_evidence,operator_uncertain,low,likely_wrong_or_noise,0.061,setback,setback,garage or carport,>=,1.2,m,below grade,upstream_extraction_requested_review; text_candidate_requires_review; applies_to_not_supported; constraint_scope_not_supported; operator_not_supported; rule_object_not_supported,4,v3_repair_pack_0006_ev_001,nor be less than 1.2 m from a lot line,garage or carport: setback for setback must be at least 1.2 m when below grade.
burnaby_r1_122,review_needed,retry_with_better_evidence,upstream_review_requested,medium,likely_correct,0.827,dwelling_units,dwelling_units,small-scale multi-unit,<=,1,units,R1 District,upstream_extraction_requested_review; text_candidate_requires_review; range_bound_not_maximum,5,v3_repair_pack_0007_ev_001,1 to 3 small-scale multi-unit dwelling units on a lot,small-scale multi-unit: dwelling units for dwelling units must be no more than 1 units when R1 District.
burnaby_r1_123,review_needed,retry_with_better_evidence,upstream_review_requested,medium,likely_correct,0.827,dwelling_units,dwelling_units,small-scale multi-unit,<=,3,units,R1 District,upstream_extraction_requested_review; text_candidate_requires_review,5,v3_repair_pack_0007_ev_002,1 to 3 small-scale multi-unit dwelling units on a lot,small-scale multi-unit: dwelling units for dwelling units must be no more than 3 units when R1 District.
burnaby_r1_124,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.65,dwelling_units,dwelling_units,dwelling units,<=,1,units,Total Dwelling Units on a Lot 1 to 3 Units,upstream_extraction_requested_review; text_candidate_requires_review; operator_not_supported; range_bound_not_maximum,4,v3_repair_pack_0008_ev_001,Total Dwelling Units on a Lot 1 to 3 Units,dwelling units: dwelling units for dwelling units must be no more than 1 units when Total Dwelling Units on a Lot 1 to 3 Units.
burnaby_r1_126,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.623,dwelling_units,dwelling_units,dwelling units,<=,4,units,Total Dwelling Units on a Lot 4 to 6 Units,upstream_extraction_requested_review; extraction_source_fidelity_hold; text_candidate_requires_review; operator_not_supported; range_bound_not_maximum,4,v3_repair_pack_0008_ev_003,Parent context: 101.5.1 All Dwelling Units (1) The minimum number of dwelling units with at least 3 bedrooms must be provided on a lot as follows: Total Dwelling Units on a Lot 1 to 3 Units 4 to 6 Units Minimum 3+ Bedroom Units:,dwelling units: dwelling units for dwelling units must be no more than 4 units when Total Dwelling Units on a Lot 4 to 6 Units.
burnaby_r1_127,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.623,dwelling_units,dwelling_units,dwelling units,<=,6,units,Total Dwelling Units on a Lot 4 to 6 Units,upstream_extraction_requested_review; extraction_source_fidelity_hold; text_candidate_requires_review; operator_not_supported,4,v3_repair_pack_0008_ev_004,Parent context: 101.5.1 All Dwelling Units (1) The minimum number of dwelling units with at least 3 bedrooms must be provided on a lot as follows: Total Dwelling Units on a Lot 1 to 3 Units 4 to 6 Units Minimum 3+ Bedroom Units:,dwelling units: dwelling units for dwelling units must be no more than 6 units when Total Dwelling Units on a Lot 4 to 6 Units.
burnaby_r1_128,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.493,dwelling_units,dwelling_units,small-scale multi-unit housing,<=,1,units,Total Dwelling Units on a Lot,upstream_extraction_requested_review; text_candidate_requires_review; applies_to_not_supported; operator_not_supported; range_bound_not_maximum,4,v3_repair_pack_0009_ev_001,Total Dwelling Units on a Lot: 1 to 3 Units,small-scale multi-unit housing: dwelling units for dwelling units must be no more than 1 units when Total Dwelling Units on a Lot.
burnaby_r1_129,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.493,dwelling_units,dwelling_units,small-scale multi-unit housing,<=,3,units,Total Dwelling Units on a Lot,upstream_extraction_requested_review; text_candidate_requires_review; applies_to_not_supported; operator_not_supported,4,v3_repair_pack_0009_ev_002,Total Dwelling Units on a Lot: 1 to 3 Units,small-scale multi-unit housing: dwelling units for dwelling units must be no more than 3 units when Total Dwelling Units on a Lot.
burnaby_r1_130,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.493,dwelling_units,dwelling_units,small-scale multi-unit housing,<=,4,units,Total Dwelling Units on a Lot,upstream_extraction_requested_review; text_candidate_requires_review; applies_to_not_supported; operator_not_supported; range_bound_not_maximum,4,v3_repair_pack_0009_ev_003,4 to 6 Units,small-scale multi-unit housing: dwelling units for dwelling units must be no more than 4 units when Total Dwelling Units on a Lot.
burnaby_r1_131,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.493,dwelling_units,dwelling_units,small-scale multi-unit housing,<=,6,units,Total Dwelling Units on a Lot,upstream_extraction_requested_review; text_candidate_requires_review; applies_to_not_supported; operator_not_supported,4,v3_repair_pack_0009_ev_004,4 to 6 Units,small-scale multi-unit housing: dwelling units for dwelling units must be no more than 6 units when Total Dwelling Units on a Lot.
burnaby_r1_132,review_needed,retry_with_better_evidence,operator_uncertain,low,likely_wrong_or_noise,0.233,fire_access_corridor,fire_access_corridor,pedestrian walkway,<=,100,m,Contiguous rowhouse lots,text_candidate_requires_review; rule_family_direction_mismatch; constraint_scope_not_supported; operator_not_supported; rule_object_not_supported,4,v3_repair_pack_0010_ev_001,pedestrian walkway spaced every 100 m or less,pedestrian walkway: fire access corridor for fire access corridor must be no more than 100 m when Contiguous rowhouse lots.
burnaby_r1_133,review_needed,retry_with_better_evidence,missing_applies_to,low,likely_wrong_or_noise,0.286,setback,setback,pedestrian walkway,>=,1.5,m,Contiguous rowhouse lots,text_candidate_requires_review; applies_to_not_supported; constraint_scope_not_supported; rule_object_not_supported,4,v3_repair_pack_0010_ev_002,is at least 1.5 m wide,pedestrian walkway: setback for setback must be at least 1.5 m when Contiguous rowhouse lots.
burnaby_r1_134,review_needed,retry_with_better_evidence,missing_applies_to,medium,weak,0.486,height,height,pedestrian walkway,>=,2.5,m,Contiguous rowhouse lots,text_candidate_requires_review; rule_family_direction_mismatch; applies_to_not_supported; rule_object_not_supported,4,v3_repair_pack_0010_ev_003,clear to a height of at least 2.5 m,pedestrian walkway: height for height must be at least 2.5 m when Contiguous rowhouse lots.
burnaby_r1_136,review_needed,retry_with_better_evidence,possible_rule_object_mismatch,low,plausible,0.587,fire_access_corridor,height,All dwelling units,>=,2.5,m,paved or gravel fire access corridor,text_candidate_requires_review; rule_object_not_supported,6,v3_repair_pack_0011_ev_002,is clear of any projections or obstructions to a minimum of 2.5 m in height.,All dwelling units: fire access corridor for height must be at least 2.5 m when paved or gravel fire access corridor.
burnaby_r1_137,review_needed,evidence_packet_repair_candidate,operator_uncertain,low,plausible,0.613,building_separation,building_separation,"terraces, decks, or other similar surfaces",<=,1.0,m,above grade,text_candidate_requires_review; rule_family_direction_mismatch; operator_not_supported,5,v3_repair_pack_0012_ev_001,"terraces, decks, or other similar surfaces that are 1.0 m or less above grade","terraces, decks, or other similar surfaces: building separation for building separation must be no more than 1.0 m when above grade."
burnaby_r1_138,review_needed,retry_with_better_evidence,text_candidate_needs_consensus,medium,likely_correct,0.872,building_separation,building_separation,"balconies, covered decks, uncovered decks, canopies, sunshades, or other similar features",>,1.0,m,above grade,text_candidate_requires_review,5,v3_repair_pack_0012_ev_002,"balconies, covered decks, uncovered decks, canopies, sunshades, or other similar features, including supporting structures, that are greater than 1.0 m above grade","balconies, covered decks, uncovered decks, canopies, sunshades, or other similar features: building separation for building separation must be at least 1.0 m when above grade."
burnaby_r1_139,review_needed,retry_with_better_evidence,missing_scope_evidence,low,weak,0.404,building_separation,building_separation,"belt courses, cornices, gutters, sills, chimneys, bay windows, or other similar features",<=,0.9,m,,text_candidate_requires_review; rule_family_direction_mismatch; constraint_scope_not_supported; rule_object_not_supported,5,v3_repair_pack_0012_ev_003,"belt courses, cornices, gutters, sills, chimneys, bay windows, or other similar features up to the lesser of 0.9 m","belt courses, cornices, gutters, sills, chimneys, bay windows, or other similar features: building separation for building separation must be no more than 0.9 m."
burnaby_r1_140,review_needed,retry_with_better_evidence,missing_scope_evidence,low,weak,0.42,building_separation,building_separation,eaves,<=,1.2,m,,text_candidate_requires_review; rule_family_direction_mismatch; constraint_scope_not_supported; rule_object_not_supported,5,v3_repair_pack_0012_ev_004,eaves up to the lesser of 1.2 m,eaves: building separation for building separation must be no more than 1.2 m.
burnaby_r1_141,review_needed,human_legal_review,unresolved_exception,high,weak,0.532,height,height,accessory structure,<=,4.6,m,"not being a building, excluding a fence or a retaining wall, located outside of a required yard",text_candidate_requires_review; applies_to_not_supported; unresolved_exception_cue,5,v3_repair_pack_0013_ev_001,"An accessory structure not being a building, excluding a fence or a retaining wall, located outside of a required yard, shall not exceed 4.6 m in height.","accessory structure: height for height must be no more than 4.6 m when not being a building, excluding a fence or a retaining wall, located outside of a required yard."
burnaby_r1_142,review_needed,retry_with_better_evidence,general_review,medium,likely_correct,0.79,setback,lane_yard,projections into required lane yards,<=,0.8,m,in the R1 District,text_candidate_requires_review; rule_family_direction_mismatch,5,v3_repair_pack_0014_ev_001,projections into required lane yards are limited to a maximum of 0.8 m,projections into required lane yards: setback for lane yard must be no more than 0.8 m when in the R1 District.
burnaby_r1_143,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.724,dwelling_units,dwelling_units,ground-oriented residential dwellings,<=,6,units,,text_candidate_requires_review; applies_to_not_supported,1,v3_repair_pack_0015_ev_001,up to a maximum of 6 dwelling units on a lot,ground-oriented residential dwellings: dwelling units for dwelling units must be no more than 6 units.
burnaby_r1_144,review_needed,needs_second_source_consensus,text_candidate_needs_consensus,medium,likely_correct,0.882,lot_area,lot_area,lot,>=,560,m2,"boarding, lodging or rooming houses",text_candidate_requires_review,4,v3_repair_pack_0016_ev_001,lot with an area of not less than 560 m2,"lot: lot area for lot area must be at least 560 m2 when boarding, lodging or rooming houses."
