rule_id,status,review_action_bucket,review_category,triage_priority,likely_status,likely_correct_score,rule_object,constraint_scope,applies_to,operator,value,unit,condition,support_gaps,source_page,evidence_id,evidence_quote,rule_sentence
calgary_rcg_023,review_needed,human_legal_review,unresolved_exception,high,plausible,0.748,floor_area,floor_area,stairways and internal landings,<=,2.5,m2,within a Backyard Suite,unresolved_exception_cue,396,m4_pack_0021_ev_002,excluding any area covered by stairways and internal landings not exceeding 2.5 square metres,stairways and internal landings: floor area for floor area must be no more than 2.5 m2 when within a Backyard Suite.
calgary_rcg_024,review_needed,retry_with_better_evidence,operator_uncertain,low,likely_wrong_or_noise,0.392,lot_coverage,lot_coverage,parcels subject to a single development permit,<=,45.0,%,density of less than 40 units per hectare,text_candidate_requires_review; operator_not_supported; rule_object_not_supported; coefficient_operand_not_value,469,m4_pack_0022_ev_001,45.0 per cent of the area of the parcels subject to the single development permit for a development with a density of less than 40 units per hectare,parcels subject to a single development permit: lot coverage for lot coverage must be no more than 45.0 % when density of less than 40 units per hectare.
calgary_rcg_025,review_needed,retry_with_better_evidence,operator_uncertain,low,likely_wrong_or_noise,0.242,lot_coverage,lot_coverage,parcels subject to a single development permit,<=,50.0,%,,text_candidate_requires_review; constraint_scope_not_supported; operator_not_supported; rule_object_not_supported; coefficient_operand_not_value,469,m4_pack_0022_ev_002,50.0 per cent of the area of the parcels subject to the single,parcels subject to a single development permit: lot coverage for lot coverage must be no more than 50.0 %.
calgary_rcg_029,review_needed,retry_with_better_evidence,general_review,medium,likely_correct,0.873,height,height,Decks,>,1.5,m,legally existing or approved prior to the effective date of this Bylaw,text_candidate_requires_review; rule_family_direction_mismatch,398,m4_pack_0031_ev_001,Decks greater than 1.5 metres in height,Decks: height for height must be at least 1.5 m when legally existing or approved prior to the effective date of this Bylaw.
calgary_rcg_030,review_needed,upstream_candidate_issue,missing_scope_evidence,low,weak,0.446,setback,setback,street facing façade of a unit,>=,4.2,m,,text_candidate_requires_review; constraint_scope_not_supported; rule_object_not_supported,469,m4_pack_0032_ev_001,The minimum width of a street facing façade of a unit is 4.2 metres.,street facing façade of a unit: setback for setback must be at least 4.2 m.
calgary_rcg_031,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.532,setback,setback,side setback area,>=,2.4,m,measured from grade,upstream_extraction_requested_review; text_candidate_requires_review; applies_to_not_supported; operator_not_supported,471,m4_pack_0033_ev_001,"the side setback area must be clear of all air conditioning units, window wells and portions of a building measured from grade to a height of 2.4 metres.",side setback area: setback for setback must be at least 2.4 m when measured from grade.
calgary_rcg_045,review_needed,defer_low_priority,upstream_review_requested,medium,likely_correct,0.907,height,height,main residential building,<=,7.0,m,"shared property line with low density residential district, M-CG or H-GO District",upstream_extraction_requested_review; extraction_source_fidelity_hold,472,m4_pack_0042_ev_001,the maximum building height: (a) is the greater of: (i) the highest geodetic elevation of a main residential building on the adjoining parcel; or (ii) 7.0 metres from grade,"main residential building: height for height must be no more than 7.0 m when shared property line with low density residential district, M-CG or H-GO District."
calgary_rcg_046,review_needed,retry_with_better_evidence,possible_rule_object_mismatch,low,plausible,0.665,height,height,building,<=,11.0,m,"shared property line with low density residential district, M-CG or H-GO District",upstream_extraction_requested_review; extraction_source_fidelity_hold; text_candidate_requires_review; rule_object_not_supported,472,m4_pack_0042_ev_002,increases at a 45 degree angle to a maximum of 11.0 metres,"building: height for height must be no more than 11.0 m when shared property line with low density residential district, M-CG or H-GO District."
calgary_rcg_057,review_needed,retry_with_better_evidence,operator_uncertain,low,likely_wrong_or_noise,0.393,lot_coverage,lot_coverage,parcel depth,<=,60.0,%,not located on a corner parcel,upstream_extraction_requested_review; text_candidate_requires_review; operator_not_supported; rule_object_not_supported,473,m4_pack_0047_ev_002,60.0 per cent parcel depth,parcel depth: lot coverage for lot coverage must be no more than 60.0 % when not located on a corner parcel.
calgary_rcg_070,review_needed,retry_with_better_evidence,operator_uncertain,low,plausible,0.699,setback,setback,private maintenance easement,>=,1.2,m,minimum building setback from a side property line may be reduced to a zero setback,text_candidate_requires_review; operator_not_supported; allowance_trigger_threshold,471,m4_pack_0068_ev_001,"the owner of the parcel proposed for development and the owner of the adjacent parcel register, against both titles, a 1.2 metre private maintenance easement",private maintenance easement: setback for setback must be at least 1.2 m when minimum building setback from a side property line may be reduced to a zero setback.
calgary_rcg_071,review_needed,retry_with_better_evidence,general_review,medium,likely_correct,0.931,setback,setback,side property line,>=,1.2,m,laneless parcel,text_candidate_requires_review; enumerated_branch_condition_missing,471,m4_pack_0069_ev_001,"for a laneless parcel, the minimum building setback from any side property line is: (a) 1.2 metres",side property line: setback for setback must be at least 1.2 m when laneless parcel.
calgary_rcg_072,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.549,setback,setback,side property line,>=,3.0,m,"laneless parcel, no provision is made for a private garage on the front or side of a building",text_candidate_requires_review; applies_to_not_supported; operator_not_supported,471,m4_pack_0069_ev_002,3.0 metres on one side of the parcel when no provision is made for a private garage on the front or side of a building.,"side property line: setback for setback must be at least 3.0 m when laneless parcel, no provision is made for a private garage on the front or side of a building."
calgary_rcg_080,review_needed,retry_with_better_evidence,general_review,medium,likely_correct,0.888,building_separation,building_separation,Backyard Suite,>=,0.6,m,,text_candidate_requires_review; enumerated_branch_condition_missing,396,m4_pack_0006_v3_clause_ev_002,(3.2) (a) Where portions of a Backyard Suite meet the requirements of subsection (b) these portions may project: (i) into a setback area from a property line shared with a street or a lane to a minimum building setback of 0.6 metres from the shared property line; and (ii) 0.6 metres into the minimum separation area required in subsection (3) or the amenity space required in subsection (3.1); (b) Projections described in subsection (a) must: (i) not exceed 40.0 per cent of the length of the façade on each storey for the total combined length of all projections; (ii) each contain a window; and (iii) each have a maximum length of 3.1 metres 10P2019,Backyard Suite: building separation for building separation must be at least 0.6 m.
calgary_rcg_085,review_needed,defer_low_priority,upstream_review_requested,medium,likely_correct,0.848,height,height,Backyard Suite,<=,5.0,m,measured from grade at a side property line shared with a parcel designated with a low density residential district,upstream_extraction_requested_review; extraction_source_fidelity_hold,396,v3_repair_pack_0001_ev_001,The maximum building height for a Backyard Suite is: (a) 5.0 metres measured from grade at a side property line shared with a parcel designated with a low density residential district,Backyard Suite: height for height must be no more than 5.0 m when measured from grade at a side property line shared with a parcel designated with a low density residential district.
calgary_rcg_086,review_needed,defer_low_priority,upstream_review_requested,medium,likely_correct,0.931,height,height,Backyard Suite,<=,3.0,m,measured from grade at a rear property line shared with a parcel designated with a low density residential district,upstream_extraction_requested_review; extraction_source_fidelity_hold,396,v3_repair_pack_0001_ev_002,(b) 3.0 metres measured from grade at a rear property line shared with a parcel designated with a low density residential district,Backyard Suite: height for height must be no more than 3.0 m when measured from grade at a rear property line shared with a parcel designated with a low density residential district.
calgary_rcg_087,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.739,height,height,Backyard Suite,<=,7.5,m,at a proportional distance from the shared property line,upstream_extraction_requested_review; extraction_source_fidelity_hold; text_candidate_requires_review; applies_to_not_supported,396,v3_repair_pack_0001_ev_003,(c) increases at a 45 degree angle to a maximum of 7.5 metres at a proportional distance from the shared property line.,Backyard Suite: height for height must be no more than 7.5 m when at a proportional distance from the shared property line.
calgary_rcg_091,review_needed,retry_with_better_evidence,missing_condition_evidence,high,plausible,0.716,setback,setback,balcony,<,4.0,m,balcony projects from a façade that faces a property line shared with a lane or a street or includes a privacy wall,upstream_extraction_requested_review; extraction_source_fidelity_hold; text_candidate_requires_review; text_condition_not_supported; rule_family_direction_mismatch,397,v3_repair_pack_0003_ev_001,the balcony is setback less than 4.0 metres from the shared property line,balcony: setback for setback must be no more than 4.0 m when balcony projects from a façade that faces a property line shared with a lane or a street or includes a privacy wall.
calgary_rcg_092,review_needed,retry_with_better_evidence,upstream_review_requested,medium,likely_correct,0.907,height,height,privacy wall,>=,2.0,m,balcony includes a privacy wall that screens the balcony from a property line shared with a parcel designated with low density residential district,upstream_extraction_requested_review; extraction_source_fidelity_hold; text_candidate_requires_review; enumerated_branch_condition_missing; rule_family_direction_mismatch,397,v3_repair_pack_0003_ev_002,the privacy wall is a minimum of 2.0 metres in height,privacy wall: height for height must be at least 2.0 m when balcony includes a privacy wall that screens the balcony from a property line shared with a parcel designated with low density residential district.
calgary_rcg_093,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.666,height,height,privacy wall,<=,3.0,m,balcony includes a privacy wall that screens the balcony from a property line shared with a parcel designated with low density residential district,upstream_extraction_requested_review; extraction_source_fidelity_hold; text_candidate_requires_review; applies_to_not_supported,397,v3_repair_pack_0003_ev_003,a maximum of 3.0 metres in height,privacy wall: height for height must be no more than 3.0 m when balcony includes a privacy wall that screens the balcony from a property line shared with a parcel designated with low density residential district.
calgary_rcg_095,review_needed,retry_with_better_evidence,operator_uncertain,low,likely_wrong_or_noise,0.392,lot_coverage,lot_coverage,parcel depth,<=,50.0,%,main residential building on a corner parcel,upstream_extraction_requested_review; text_candidate_requires_review; operator_not_supported; rule_object_not_supported,470,v3_repair_pack_0004_ev_002,50.0 per cent parcel depth,parcel depth: lot coverage for lot coverage must be no more than 50.0 % when main residential building on a corner parcel.
calgary_rcg_104,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.488,setback,setback,private garage,>=,0.6,m,rear property line,upstream_extraction_requested_review; extraction_source_fidelity_hold; text_candidate_requires_review; constraint_scope_not_supported; operator_not_supported,395,v3_repair_pack_0007_ev_002,"352 (1) For a Backyard Suite, the minimum building setback from a rear property line is: (a) 1.5 metres for any portion of the building used as a Backyard Suite; and (b) 0.6 metres for any portion of the building used as a private garage.",private garage: setback for setback must be at least 0.6 m when rear property line.
calgary_rcg_105,review_needed,retry_with_better_evidence,possible_rule_object_mismatch,low,plausible,0.662,setback,setback,"Duplex Dwelling, Semi-detached Dwelling or Single Detached Dwelling",>=,3.0,m,any other residential district,text_candidate_requires_review; rule_object_not_supported,398,v3_repair_pack_0008_ev_001,a minimum of 3.0 metres for any other residential district,"Duplex Dwelling, Semi-detached Dwelling or Single Detached Dwelling: setback for setback must be at least 3.0 m when any other residential district."
calgary_rcg_119,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.746,height,height,maximum building height,<=,7.0,m,from grade; measured at the shared property line,upstream_extraction_requested_review; extraction_source_fidelity_hold; text_candidate_requires_review; enumerated_branch_condition_missing; applies_to_not_supported,472,v3_repair_pack_0011_ev_001,the maximum building height: (a) is the greater of: (i) the highest geodetic elevation of a main residential building on the adjoining parcel; or (ii) 7.0 metres from grade,maximum building height: height for height must be no more than 7.0 m when from grade; measured at the shared property line.
calgary_rcg_120,review_needed,retry_with_better_evidence,possible_rule_object_mismatch,low,plausible,0.661,height,height,maximum building height,<=,11.0,m,increases at a 45 degree angle,upstream_extraction_requested_review; extraction_source_fidelity_hold; text_candidate_requires_review; rule_object_not_supported,472,v3_repair_pack_0011_ev_002,increases at a 45 degree angle to a maximum of 11.0 metres,maximum building height: height for height must be no more than 11.0 m when increases at a 45 degree angle.
calgary_rcg_121,review_needed,retry_with_better_evidence,missing_applies_to,medium,plausible,0.772,floor_area,floor_area,Backyard Suite,<=,75.0,m2,,text_candidate_requires_review; applies_to_not_supported,396,v3_repair_pack_0012_ev_001,"The maximum floor area of a Backyard Suite, excluding any area covered by stairways and internal landings not exceeding 2.5 square metres, is 75.0 square metres.",Backyard Suite: floor area for floor area must be no more than 75.0 m2.
calgary_rcg_122,review_needed,human_legal_review,unresolved_exception,high,plausible,0.748,floor_area,floor_area,stairways and internal landings,<=,2.5,m2,within a Backyard Suite,unresolved_exception_cue,396,v3_repair_pack_0012_ev_002,excluding any area covered by stairways and internal landings not exceeding 2.5 square metres,stairways and internal landings: floor area for floor area must be no more than 2.5 m2 when within a Backyard Suite.
calgary_rcg_124,review_needed,retry_with_better_evidence,operator_uncertain,low,likely_wrong_or_noise,0.392,lot_coverage,lot_coverage,parcels subject to a single development permit,<=,45.0,%,density of less than 40 units per hectare,text_candidate_requires_review; operator_not_supported; rule_object_not_supported; coefficient_operand_not_value,469,v3_repair_pack_0014_ev_001,45.0 per cent of the area of the parcels subject to the single development permit for a development with a density of less than 40 units per hectare,parcels subject to a single development permit: lot coverage for lot coverage must be no more than 45.0 % when density of less than 40 units per hectare.
calgary_rcg_125,review_needed,retry_with_better_evidence,operator_uncertain,low,likely_wrong_or_noise,0.242,lot_coverage,lot_coverage,parcels subject to a single development permit,<=,50.0,%,,text_candidate_requires_review; constraint_scope_not_supported; operator_not_supported; rule_object_not_supported; coefficient_operand_not_value,469,v3_repair_pack_0014_ev_002,50.0 per cent of the area of the parcels subject to the single,parcels subject to a single development permit: lot coverage for lot coverage must be no more than 50.0 %.
calgary_rcg_129,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.532,setback,setback,side setback area,>=,2.4,m,measured from grade,upstream_extraction_requested_review; text_candidate_requires_review; applies_to_not_supported; operator_not_supported,471,v3_repair_pack_0018_ev_001,"the side setback area must be clear of all air conditioning units, window wells and portions of a building measured from grade to a height of 2.4 metres.",side setback area: setback for setback must be at least 2.4 m when measured from grade.
calgary_rcg_136,review_needed,retry_with_better_evidence,general_review,medium,likely_correct,0.931,setback,setback,side property line,>=,1.2,m,laneless parcel,text_candidate_requires_review; enumerated_branch_condition_missing,471,v3_repair_pack_0023_ev_001,"for a laneless parcel, the minimum building setback from any side property line is: (a) 1.2 metres",side property line: setback for setback must be at least 1.2 m when laneless parcel.
calgary_rcg_137,review_needed,retry_with_better_evidence,operator_uncertain,low,weak,0.549,setback,setback,side property line,>=,3.0,m,"laneless parcel, no provision is made for a private garage on the front or side of a building",text_candidate_requires_review; applies_to_not_supported; operator_not_supported,471,v3_repair_pack_0023_ev_002,3.0 metres on one side of the parcel when no provision is made for a private garage on the front or side of a building.,"side property line: setback for setback must be at least 3.0 m when laneless parcel, no provision is made for a private garage on the front or side of a building."
calgary_rcg_140,review_needed,retry_with_better_evidence,possible_rule_object_mismatch,low,weak,0.542,dwelling_units,dwelling_units,parcels designated R-CG District,<=,75,units,,text_candidate_requires_review; rule_object_not_supported,469,v3_repair_pack_0027_ev_001,The maximum density for parcels designated R-CG District is 75 units per hectare.,parcels designated R-CG District: dwelling units for dwelling units must be no more than 75 units.
